197,1,13,1991,320,155000
200,1,13,1986,278,100000
201,1,13,1989,310,90000
202,1,14,1992,545,55000
203,1,14,1986,300,80000
204,1,14,1991,320,115000
205,1,14,1985,460,75000
206,1,14,1991,397,83000
212,1,1,2010,69,528900
213,1,1,2011,74,689000
214,1,1,2013,49,585000
215,1,1,2012,104,619000
216,1,1,2014,31,740000
217,1,1,2012,59,642000
218,1,1,2013,49,720000
219,1,1,2011,45,580000
220,1,1,2013,69,700000
221,1,16,2000,241,260000
223,1,16,2001,265,200000
224,1,16,2000,280,280000
226,1,2,2014,64,950000
227,1,2,2014,82,830000
228,1,2,2014,52,820000
229,1,2,2013,74,795000
230,1,2,2014,82,870000
231,1,2,2016,94,950000
232,1,2,2014,92,749000
233,1,2,2014,118,577800
234,1,2,2011,140,505000
235,1,2,2015,123,799000
236,1,2,2015,29,1000000
237,1,2,2015,62,872600
238,1,2,2013,112,717900
239,1,2,2013,86,715000
240,1,2,2014,98,799000
241,1,2,2013,64,790000
242,1,2,2011,130,620000
243,1,2,2014,82,870000
244,1,2,2014,29,790000
245,1,2,2014,51,875000
246,1,2,2014,82,870000
247,1,2,2014,82,870000
248,1,3,2013,120,887000
249,1,3,2007,127,499000
250,1,3,1998,200,180000
251,1,3,2010,115,600000
252,1,3,2007,201,480000
253,1,3,2009,156,530600
254,1,3,2012,157,742000
255,1,3,2003,219,288500
256,1,3,2014,129,785000
257,1,3,2010,156,635000
258,1,3,2010,87,585000
259,1,3,1999,480,250000
260,1,3,2005,173,420000
261,1,3,2011,96,670000
262,1,3,2017,30,1550000
263,1,3,2002,230,260000
264,1,3,2012,160,950000
265,1,17,2012,92,1090000
266,1,17,2013,139,1100000
267,1,17,2009,77,599000
268,1,17,2016,66,2250000
269,1,17,2011,163,880000
270,1,17,2012,206,940000
272,1,4,2016,30,1850000
273,1,4,2011,113,715400
274,1,4,2010,151,599000
275,1,4,2013,170,937000
276,1,4,2010,148,699000
277,1,4,2008,179,666000
278,1,4,2009,112,740000
279,1,4,2008,108,730000
280,1,4,2009,71,735000
281,1,4,2012,68,1120000
282,1,4,2014,74,1250000
283,1,4,2009,71,705000
284,1,4,2010,145,590000
285,1,5,2006,151,545000
286,1,5,2015,86,1687000
287,1,5,2008,150,553000
288,1,5,2011,160,790000
289,1,5,2011,176,750000
290,1,5,2011,168,813000
291,1,5,2014,160,1089700
292,1,5,2002,265,396400
293,1,5,2011,160,845000
294,1,5,2013,150,1020000
295,1,5,2006,152,565000
296,1,5,2009,144,630000
297,1,5,2012,155,840400
298,1,5,2002,228,319000
299,1,5,2016,45,2164900
300,1,5,2012,99,1053200
301,1,5,2014,132,899000
302,1,5,2013,58,1190000
303,1,5,2013,81,1550000
304,1,5,2006,150,550000
305,1,5,2011,165,800000
306,1,5,1998,310,230000
307,1,5,1999,328,280000
308,1,5,2007,220,410000
309,1,5,2013,115,1090000
310,1,5,2015,86,1799000
311,1,5,2014,82,900000
312,1,5,2008,150,700000
313,1,5,2009,142,630000
314,1,5,2010,106,729000
315,1,6,2003,397,330000
316,1,6,2008,150,525000
317,1,6,2008,149,525000
318,1,6,2008,150,560000
319,1,6,2004,130,330000
320,1,6,2007,145,535000
321,1,6,2006,130,465000
322,1,6,2001,180,250000
323,1,6,2004,245,587000
324,1,6,2012,100,900000
325,1,6,2008,150,553000
326,1,6,2008,150,560000
327,1,18,2011,116,1350000
328,1,18,2013,130,1375000
329,1,18,2010,56,1410000
330,1,18,2012,113,1725000
331,1,18,2010,87,1050000
332,1,18,2012,119,1350000
333,1,18,2012,112,1450000
334,1,18,2016,20,2500000
335,1,18,2016,33,2650000
336,1,7,2006,311,599000
337,1,7,1995,216,150000
338,1,7,2009,163,550000
339,1,7,2010,97,1450000
340,1,7,1997,391,210000
341,1,7,2011,75,1352000
342,1,7,2010,198,895000
343,1,7,2010,204,680000
344,1,7,2010,198,950000
345,1,7,1997,328,170000
346,1,19,2007,189,629571
347,1,19,2008,140,730000
348,1,8,2015,45,1285000
349,1,8,2013,35,1182200
350,1,8,2013,107,1070000
351,1,8,2013,142,957000
352,1,8,2013,49,1250000
353,1,8,2013,111,1047900
354,1,8,2012,66,994200
355,1,8,2012,104,975000
356,1,8,2015,38,1350000
357,1,8,2013,102,1017200
358,1,8,2013,78,1025000
359,1,8,2013,100,970000
360,1,8,2014,38,1077000
361,1,8,2014,96,1099000
362,1,8,2012,56,935000
363,1,8,2014,94,1099000
364,1,8,2015,45,1379000
365,1,8,2012,104,929000
366,1,8,2013,49,1150000
367,1,8,2012,104,975000
368,1,8,2011,120,790000
369,1,9,2014,205,1250800
370,1,9,2011,58,995500
372,1,9,2010,164,778400
374,1,9,2012,99,1189000
375,1,9,2013,90,1399000
376,1,9,2011,130,878000
377,1,9,2011,130,878000
378,1,9,2011,115,920000
379,1,9,2015,179,1343700
380,1,9,2014,126,1421400
381,1,9,2013,87,1435200
382,1,9,2011,246,856300
383,1,9,2015,38,1690000
384,1,9,2012,119,1162700
385,1,9,2013,110,1242000
386,1,9,2014,100,1500000
387,1,9,2009,165,860000
388,1,9,2017,39,2500000
389,1,9,2012,144,1000000
390,1,9,2011,65,999000
391,1,9,2010,104,770000
392,1,9,2011,115,920000
393,1,10,2015,151,2677300
394,1,10,2008,179,990000
395,1,10,2010,203,1347500
396,1,10,2013,208,1650000
397,1,10,2015,96,2100000
398,1,10,2014,280,1695300
399,1,10,2015,137,2180000
400,1,10,2011,160,1049000
401,1,10,2012,94,1191000
402,1,10,2014,132,1839200
403,1,10,2013,208,1650000
404,1,10,2012,184,1180000
405,1,10,2012,125,1299000
407,1,10,2013,135,1280000
408,1,10,2007,275,880000
409,1,10,2009,179,999000
410,1,10,2009,146,759000
411,1,10,2007,165,645000
412,1,10,2016,101,2700000
413,1,10,2011,115,1390000
419,1,25,2016,7,7721459
420,1,25,2007,33,2500000
421,1,25,2012,15,4500000
422,1,26,2015,33,2299999
423,1,26,2015,79,2050000
424,1,26,2015,73,1989000
426,1,26,2014,49,1590000
427,1,28,2000,167,1190000
428,1,28,2013,36,2550000
429,1,29,2012,100,1750000
430,1,29,2013,65,2350000
432,1,29,2013,47,2300000
434,1,11,2017,2,6800000
435,1,11,2008,60,1350000
440,1,30,2015,38,4600000
442,1,30,2016,53,4850000
443,1,30,2016,9,6800000
444,1,30,2014,52,3850000
445,1,32,2015,70,2500000
446,1,32,2001,200,300000
447,1,33,2011,60,1100000
448,1,33,1998,112,250000
449,1,33,2004,220,350000
450,1,33,2000,170,350000
451,1,33,2003,208,690000
452,1,34,2009,139,850000
453,1,34,2008,103,899999
454,1,34,2007,120,650000
455,1,34,2008,186,670000
456,1,34,2008,171,870000
457,1,35,1995,212,250000
458,1,35,2000,5,280000
459,1,35,2006,145,899999
460,1,35,2015,75,2944000
461,1,35,2017,16,4479900
462,1,36,2017,15,3999000
463,1,36,2012,126,2050000
464,1,37,2007,138,800000
465,1,37,2012,92,2750000
466,1,37,2006,165,765000
467,1,37,1998,235,220000
468,1,37,2007,156,830000
469,1,38,2015,130,1909900
470,1,38,2015,63,1835000
471,1,38,2014,88,1900000
472,1,38,2014,77,1829000
473,1,40,1999,250,360000
474,1,40,2002,260,800000
475,1,40,2015,14,2057000
476,1,40,2014,16,1890000
477,1,40,2016,8,2500000
480,1,42,2008,115,869000
481,1,42,2008,42,1400000
482,1,42,2008,87,1099000
483,1,43,1990,350,71000
484,1,43,1991,27,200000
485,2,44,2009,127,550000
486,2,44,2012,66,628600
487,2,44,2017,69,1180000
488,2,44,2011,84,605000
489,2,44,2011,95,695000
490,2,44,2013,138,701500
491,2,44,2006,120,570000
492,2,44,2011,180,450000
493,2,44,2013,99,698000
494,2,44,2007,168,439000
495,2,44,2005,175,395000
496,2,44,2013,67,715000
497,2,44,2011,90,555000
498,2,45,2000,330,265000
499,2,45,2012,160,850000
500,2,45,2007,121,615200
501,2,45,2008,119,395000
502,2,45,2013,142,890000
503,2,45,2013,175,1060000
504,2,45,2013,133,938100
505,2,45,2008,209,499000
506,2,45,2011,91,855000
507,2,45,2001,345,390000
508,2,45,2014,85,1100000
509,2,45,2013,125,720000
510,2,45,2009,150,530000
511,2,45,2011,91,855000
512,2,45,2011,163,530000
513,2,45,2010,138,580000
514,2,45,2016,49,1299000
515,2,45,2015,66,1090000
516,2,45,2011,99,591300
517,2,45,2011,132,626700
518,2,46,2008,60,750000
519,2,46,2016,94,1749399
520,2,46,2013,109,998000
521,2,46,2016,168,1785900
522,2,46,2013,109,888000
523,2,46,2013,130,1300000
524,2,46,2013,70,1430000
525,2,46,2014,160,1300000
526,2,46,2013,58,1250000
527,2,46,2013,92,869000
528,2,46,2001,232,285000
529,2,46,2013,147,1175000
530,2,46,2014,122,1190700
531,2,46,2014,90,1390000
532,2,46,2013,207,1077100
533,2,46,2013,90,1469100
534,2,46,2011,160,1200000
535,2,46,2010,148,959500
536,2,46,2018,28,2690000
537,2,46,2013,150,1300000
538,2,47,2005,153,577000
539,2,47,2015,100,1700000
540,2,47,2008,175,860000
541,2,47,2011,88,2000000
542,2,47,2012,177,1510000
544,2,47,2010,119,900000
545,2,47,2017,1,6413931
546,2,47,2005,52,1560000
547,2,47,2014,53,2600000
548,2,47,2010,118,900000
549,2,47,2011,101,3500000
550,2,48,2010,97,678000
551,2,48,2012,100,754000
552,2,48,2012,100,815000
553,2,48,2012,78,949000
554,2,48,2012,116,950000
555,2,48,2012,115,899300
556,2,48,2012,94,970000
557,2,48,2012,230,720000
558,2,48,2011,148,815000
559,2,48,2014,74,837100
560,2,48,2017,12,1800000
561,2,48,2012,92,800000
562,2,48,2010,97,650000
563,2,48,2012,96,839000
564,2,48,2017,13,1730000
565,2,49,2007,130,595000
566,2,49,2006,178,610000
567,2,49,2014,36,1584700
568,2,49,2012,133,1380000
569,2,49,2008,146,649532
570,2,49,2012,125,1330000
571,2,49,2014,95,1390000
572,2,49,2010,118,850000
573,2,49,2014,130,1315000
574,2,49,2007,227,486500
575,2,49,2014,77,1380000
576,2,49,2012,110,1186000
577,2,49,2011,146,1105000
579,2,49,2010,134,1050000
580,2,50,2016,20,2500000
583,2,50,2015,89,1900000
586,2,50,2015,33,1800000
587,2,51,2008,190,850000
588,2,51,2014,66,2530000
589,2,51,2014,69,2890000
590,2,51,2008,230,990000
591,2,51,2000,350,450000
592,2,51,2008,190,890000
593,2,51,2015,70,2520000
595,2,51,2014,66,2530000
596,2,51,2010,125,1350000
597,2,51,2002,311,400000
598,2,51,2008,220,1000000
599,2,51,2015,136,2480000
600,2,51,2010,125,1250000
601,2,51,2012,80,1950000
602,2,51,2010,87,1900000
603,2,51,2005,208,560000
604,2,51,2009,168,1100000
605,2,51,2004,302,470000
606,2,51,2015,42,3600000
607,2,51,2008,157,950000
608,2,51,2014,43,2500000
609,2,51,2008,190,870000
610,2,51,2007,145,850000
612,2,51,2007,204,750000
613,2,52,2010,149,1398000
614,2,52,2009,150,980000
615,2,52,2013,85,1899500
616,2,52,2013,103,2250000
617,2,52,2012,71,1400000
618,2,52,2012,161,1685000
619,2,52,2013,99,1499000
620,2,52,2014,90,2050000
621,2,52,2012,71,1750000
622,2,52,2017,20,5550000
623,2,52,2014,67,3500000
624,2,52,2011,160,1390000
625,2,52,2011,135,1289000
626,2,52,2009,153,1040000
627,2,52,2012,125,1350000
628,2,52,2008,195,1050000
629,2,52,2011,151,1075000
630,2,52,2013,92,2100000
632,2,52,2008,128,950000
633,2,52,2013,96,2199000
634,2,52,2010,203,1250000
636,2,44,2009,127,550000
637,2,44,2012,66,628600
638,2,44,2017,69,1180000
639,2,44,2011,84,605000
640,2,44,2011,95,695000
641,2,44,2013,138,701500
642,2,44,2006,120,570000
643,2,44,2011,180,450000
644,2,44,2013,99,698000
645,2,44,2007,168,439000
646,2,44,2005,175,395000
647,2,44,2013,67,715000
648,2,44,2011,90,555000
655,2,54,2018,11,1517500
656,2,54,2018,9,1799888
657,2,54,2018,1,1645000
658,2,54,2017,23,1245000
659,2,55,2015,89,1399000
660,2,45,2000,330,265000
661,2,45,2012,160,850000
662,2,45,2007,121,615200
663,2,45,2008,119,395000
664,2,45,2013,142,890000
665,2,45,2013,175,1060000
666,2,45,2013,133,938100
667,2,45,2008,209,499000
668,2,45,2011,91,855000
669,2,45,2001,345,390000
670,2,45,2014,85,1100000
671,2,45,2013,125,720000
672,2,45,2009,150,530000
673,2,45,2011,91,855000
674,2,45,2011,163,530000
675,2,45,2010,138,580000
676,2,45,2016,49,1299000
677,2,45,2015,66,1090000
678,2,45,2011,99,591300
679,2,45,2011,132,626700
680,2,56,2014,67,1375000
681,2,56,2014,82,1743043
682,2,56,2013,138,1350000
686,2,57,2016,59,1790000
687,2,57,2015,60,1569000
688,2,57,2014,48,2050000
689,2,57,2018,12,2469000
690,2,57,2018,8,2410000
691,2,57,2014,67,1395000
692,2,46,2008,60,750000
693,2,46,2016,94,1749399
694,2,46,2013,109,998000
695,2,46,2016,168,1785900
696,2,46,2013,109,888000
697,2,46,2013,130,1300000
698,2,46,2013,70,1430000
699,2,46,2014,160,1300000
700,2,46,2013,58,1250000
701,2,46,2013,92,869000
702,2,46,2001,232,285000
703,2,46,2013,147,1175000
704,2,46,2014,122,1190700
705,2,46,2014,90,1390000
706,2,46,2013,207,1077100
707,2,46,2013,90,1469100
708,2,46,2011,160,1200000
709,2,46,2010,148,959500
710,2,46,2018,28,2690000
711,2,46,2013,150,1300000
712,2,58,2012,170,1300000
713,2,58,2010,168,890000
714,2,58,2014,152,1500000
715,2,58,2014,89,1890000
716,2,58,2013,51,1235000
717,2,58,2010,144,720000
718,2,59,2012,67,2250000
719,2,59,2004,174,850000
720,2,59,2012,69,2350000
721,2,59,2005,120,820000
722,2,59,2011,52,1690000
723,2,59,2013,82,2249000
729,2,47,2005,153,577000
730,2,47,2015,100,1700000
731,2,47,2008,175,860000
732,2,47,2011,88,2000000
733,2,47,2012,177,1510000
735,2,47,2010,119,900000
736,2,47,2017,1,6413931
737,2,47,2005,52,1560000
738,2,47,2014,53,2600000
739,2,47,2010,118,900000
740,2,47,2011,101,3500000
741,2,61,1993,250,350000
743,2,61,2019,2,7511800
744,2,61,2018,1,6800000
746,2,62,2014,42,2249000
747,2,62,2015,67,2399000
748,2,62,2015,67,2399000
749,2,63,2018,1,11200000
750,2,63,2016,20,4890000
752,2,63,2016,8,8100000
755,2,64,2018,3,3597500
757,2,64,2016,33,2900000
759,2,65,2001,10,999999
760,2,65,2016,18,4100000
761,2,65,2008,54,1700000
763,2,65,2008,110,900000
764,2,66,2018,6,5100000
767,2,66,2017,6,4540000
768,2,66,2016,18,2999900
769,2,66,2016,17,3300000
770,2,66,2016,17,4000000
772,2,67,2012,82,2070000
773,2,67,2018,7,8788670
774,2,67,2018,5,7050000
776,2,68,2007,82,1390000
777,2,68,2007,69,1600000
778,2,68,2007,130,1500000
779,2,68,2012,74,2880000
780,2,68,2014,25,4200000
781,2,48,2010,97,678000
782,2,48,2012,100,754000
783,2,48,2012,100,815000
784,2,48,2012,78,949000
785,2,48,2012,116,950000
786,2,48,2012,115,899300
787,2,48,2012,94,970000
788,2,48,2012,230,720000
789,2,48,2011,148,815000
790,2,48,2014,74,837100
791,2,48,2017,12,1800000
792,2,48,2012,92,800000
793,2,48,2010,97,650000
794,2,48,2012,96,839000
795,2,48,2017,13,1730000
801,2,49,2007,130,595000
802,2,49,2006,178,610000
803,2,49,2014,36,1584700
804,2,49,2012,133,1380000
805,2,49,2008,146,649532
806,2,49,2012,125,1330000
807,2,49,2014,95,1390000
808,2,49,2010,118,850000
809,2,49,2014,130,1315000
810,2,49,2007,227,486500
811,2,49,2014,77,1380000
812,2,49,2012,110,1186000
813,2,49,2011,146,1105000
815,2,49,2010,134,1050000
816,2,50,2016,20,2500000
819,2,50,2015,89,1900000
822,2,50,2015,33,1800000
823,2,51,2008,190,850000
824,2,51,2014,66,2530000
825,2,51,2014,69,2890000
826,2,51,2008,230,990000
827,2,51,2000,350,450000
828,2,51,2008,190,890000
829,2,51,2015,70,2520000
831,2,51,2014,66,2530000
832,2,51,2010,125,1350000
833,2,51,2002,311,400000
834,2,51,2008,220,1000000
835,2,51,2015,136,2480000
836,2,51,2010,125,1250000
837,2,51,2012,80,1950000
838,2,51,2010,87,1900000
839,2,51,2005,208,560000
840,2,51,2009,168,1100000
841,2,51,2004,302,470000
842,2,51,2015,42,3600000
843,2,51,2008,157,950000
844,2,51,2014,43,2500000
845,2,51,2008,190,870000
846,2,51,2007,145,850000
848,2,51,2007,204,750000
849,2,52,2010,149,1398000
850,2,52,2009,150,980000
851,2,52,2013,85,1899500
852,2,52,2013,103,2250000
853,2,52,2012,71,1400000
854,2,52,2012,161,1685000
855,2,52,2013,99,1499000
856,2,52,2014,90,2050000
857,2,52,2012,71,1750000
858,2,52,2017,20,5550000
859,2,52,2014,67,3500000
860,2,52,2011,160,1390000
861,2,52,2011,135,1289000
862,2,52,2009,153,1040000
863,2,52,2012,125,1350000
864,2,52,2008,195,1050000
865,2,52,2011,151,1075000
866,2,52,2013,92,2100000
868,2,52,2008,128,950000
869,2,52,2013,96,2199000
870,2,52,2010,203,1250000
876,2,73,2009,136,1300000
877,2,73,2007,70,900000
878,2,73,2007,77,770000
879,2,73,2008,65,770000
880,3,75,2013,117,345000
881,3,75,2008,130,240000
882,3,75,2011,74,256600
883,3,75,2013,78,413000
885,3,75,2011,121,272600
886,3,75,2013,94,435000
888,3,75,2013,79,385300
889,3,75,2013,145,394824
890,3,75,2013,137,405843
891,3,75,2014,120,400000
892,3,75,2013,110,500000
893,3,75,2013,85,437684
894,3,75,2008,131,220000
895,3,75,2009,105,238000
896,3,75,2012,119,375824
897,3,75,2013,108,360200
898,3,75,2007,192,200000
899,3,75,2011,43,342700
900,3,76,2014,65,1200000
901,3,76,2009,115,565000
902,3,76,2008,183,449000
903,3,76,2008,195,399000
904,3,76,2013,106,809344
905,3,76,2008,183,495000
906,3,76,2012,93,780000
907,3,76,2009,115,499000
908,3,76,2012,91,666400
909,3,76,2012,115,769000
910,3,76,2012,141,820000
911,3,76,2012,148,704000
912,3,76,2008,147,487000
913,3,76,2008,214,522000
914,3,76,2008,191,575000
915,3,76,2014,68,1079000
916,3,76,2009,115,499000
917,3,76,2014,97,819000
919,3,76,2014,95,890000
920,3,77,2014,58,490000
921,3,77,2013,154,367000
922,3,77,2013,121,318800
923,3,77,2013,106,324900
924,3,77,2013,47,390000
925,3,77,2013,125,348993
926,3,77,2013,162,348000
927,3,77,2013,110,353000
928,3,77,2013,65,385000
929,3,77,2013,96,370000
930,3,77,2013,97,335000
931,3,77,2013,92,318000
932,3,77,2013,169,220000
933,3,77,2013,99,310000
934,3,77,2014,54,396547
935,3,77,2013,59,695000
936,3,78,2014,136,480000
937,3,78,2012,77,429400
938,3,78,2012,136,429000
939,3,78,2002,112,230000
940,3,78,2010,91,394500
941,3,78,2012,134,415000
942,3,78,2010,135,400000
943,3,78,2012,198,489000
944,3,78,2012,92,470000
945,3,78,2012,155,419000
946,3,78,2012,73,438100
947,3,78,2011,104,400000
948,3,78,2012,78,445000
949,3,78,2010,152,360000
950,3,78,2009,112,385000
951,3,78,2013,129,447500
952,3,78,2012,194,418500
953,3,78,2012,120,458000
954,3,78,2012,78,489000
955,3,78,2010,130,335000
956,3,79,2011,113,410000
957,3,79,2012,110,318000
958,3,79,2011,162,370000
959,3,79,2012,120,439000
960,3,79,2011,80,489000
961,3,79,2008,120,271000
962,3,79,2010,100,255000
963,3,79,2012,97,445000
964,3,79,2008,121,360000
965,3,79,2008,168,366266
966,3,80,2012,179,317400
968,3,80,2009,122,300000
969,3,80,2011,140,349000
970,3,80,2012,95,369000
971,3,80,2011,106,360000
972,3,80,2011,111,327800
973,3,80,2011,122,361100
974,3,80,2011,139,359000
975,3,80,2010,211,274362
976,3,80,2010,125,299000
977,3,80,2012,114,305000
978,3,80,2010,188,245000
979,3,80,2012,119,349000
980,3,80,2009,134,300000
981,3,80,2011,81,299000
982,3,80,2008,149,229000
983,3,80,2008,132,257000
984,3,80,2007,86,319000
985,3,80,2006,150,230000
986,3,81,2006,111,110000
988,3,81,2007,97,125000
989,3,81,2006,248,69299
990,3,81,2007,200,90000
991,3,81,2009,130,130000
992,3,81,2009,115,104100
993,3,81,2006,150,90000
994,3,81,2006,138,80900
995,3,81,2008,98,125000
997,3,81,2008,87,88000
998,3,81,2008,92,119500
999,3,81,2006,180,79000
1000,3,81,2009,99,100000
1001,3,81,2008,197,132200
1002,3,81,2007,131,87400
1003,3,81,2006,211,125000
1004,3,81,2008,90,169000
1005,3,81,2007,250,55000
1006,3,81,2006,218,72500
1007,3,81,2007,252,111000
1008,3,81,2008,98,159000
1010,3,81,2007,87,118000
1011,3,81,2006,230,70000
1012,3,81,2007,110,119000
1013,3,81,2008,116,127000
1014,3,81,2008,150,120000
1015,3,82,2014,72,414000
1016,3,82,2012,54,335124
1017,3,82,2015,67,463000
1018,3,82,2013,84,327000
1019,3,82,2013,65,339994
1020,3,82,2011,27,328800
1021,3,82,2011,107,275900
1022,3,82,2013,71,377200
1023,3,82,2010,80,261000
1024,3,82,2013,68,340000
1025,3,82,2017,5,529600
1026,3,82,2015,27,471000
1027,3,82,2012,143,299683
1028,3,82,2012,117,279000
1029,3,82,2012,82,334300
1030,3,82,2010,153,299000
1031,3,82,2012,84,299000
1032,3,82,2011,128,290000
1033,3,82,2011,90,320000
1034,3,82,2012,193,375000
1035,3,83,2013,145,590000
1036,3,83,2012,124,699000
1037,3,83,2012,180,570000
1038,3,83,2013,146,576300
1039,3,83,2013,95,735000
1040,3,83,2012,137,500200
1041,3,83,2011,93,600000
1042,3,83,2011,114,725000
1043,3,83,2012,124,749000
1044,3,83,2013,132,380000
1045,3,83,2012,190,620000
1046,3,84,2007,94,338462
1047,3,84,2007,122,299000
1048,3,84,2008,121,285000
1049,3,84,2005,180,217000
1050,3,84,2006,214,225000
1051,3,84,2007,120,210000
1052,3,85,2011,115,295000
1054,3,85,2011,117,295000
1055,3,85,2005,126,98324
1057,3,85,2011,54,310000
1058,3,85,2014,36,401700
1059,3,85,2011,68,297900
1060,3,85,2008,91,190000
1061,3,85,2006,77,154000
1062,3,85,2005,140,95000
1063,3,85,2011,45,316400
1064,3,85,2009,79,208000
1065,3,85,2011,81,298000
1067,3,85,2013,75,350000
1068,3,85,2011,130,349000
1069,3,85,2012,40,340000
1070,3,85,2009,79,208000
1071,3,85,2007,91,190000
1072,3,85,2006,77,154000
1073,3,85,2007,105,225000
1074,3,85,2011,117,295000
